song_id,artist,album,song,spotify_track_link,spotify_img_link,uri,timestamp,short_day,long_day,time_of_day,context_uri,context_link,context_name
151,Eartheater,Irisiri,Peripheral,https://open.spotify.com/track/4Q5upOyBupD2oOlwOYp6oM,https://i.scdn.co/image/ab67616d0000b273277b1ed2dbd23a452eb58cc9,spotify:track:4Q5upOyBupD2oOlwOYp6oM,2021-12-22T16:50:48.641Z,12/22/2021,"Dec 22, 2021",16:50,spotify:playlist:2qOQWx0wrcVr48eL7Io7uM,https://open.spotify.com/playlist/2qOQWx0wrcVr48eL7Io7uM,🧫🧎🏽‍♀️
152,Drink Your Tears,Long Distance,Long Distance,https://open.spotify.com/track/6UWXfWoKKZLEbuqYFZj05T,https://i.scdn.co/image/ab67616d0000b2737a62430e4c78d5b2fef43b6e,spotify:track:6UWXfWoKKZLEbuqYFZj05T,2021-12-22T16:45:06.376Z,12/22/2021,"Dec 22, 2021",16:45,spotify:playlist:4PT829XoCXsrHxWLadG6Oy,https://open.spotify.com/playlist/4PT829XoCXsrHxWLadG6Oy,Not Kurt Vile
137,Life Without Buildings,Any Other City,Juno,https://open.spotify.com/track/3eZEgUY6mVYIYS8XIWS9jg,https://i.scdn.co/image/ab67616d0000b273f557471eedfbd9a7ab55d75b,spotify:track:3eZEgUY6mVYIYS8XIWS9jg,2021-12-22T15:43:38.957Z,12/22/2021,"Dec 22, 2021",15:43,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
138,Asi Kemera,I'll Be Fine,I'll Be Fine,https://open.spotify.com/track/6up1PDMiLPF6XSn0bl9DHp,https://i.scdn.co/image/ab67616d0000b273a6783a674d6676dc82a094a4,spotify:track:6up1PDMiLPF6XSn0bl9DHp,2021-12-22T15:38:30.659Z,12/22/2021,"Dec 22, 2021",15:38,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
139,Neutral Milk Hotel,In the Aeroplane Over the Sea,Oh Comely,https://open.spotify.com/track/41WcmdweTbIJAc8tiOR6xw,https://i.scdn.co/image/ab67616d0000b273589ce9a911c6e65b1f80c558,spotify:track:41WcmdweTbIJAc8tiOR6xw,2021-12-22T15:35:17.379Z,12/22/2021,"Dec 22, 2021",15:35,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
142,Kylie Minogue,Kiss Me Once (Special Edition),Sexy Love,https://open.spotify.com/track/5ZEm9wX8MwWLARMOwlarWD,https://i.scdn.co/image/ab67616d0000b27319afaf9217924b2dad8c4f98,spotify:track:5ZEm9wX8MwWLARMOwlarWD,2021-12-22T16:14:44.067Z,12/22/2021,"Dec 22, 2021",16:14,spotify:playlist:3u2lnRpZzIhXWwT3uABqbX,https://open.spotify.com/playlist/3u2lnRpZzIhXWwT3uABqbX?sessionId=116c6570464cdfcbe0fa4ee6471b22df&mode=enhanced,running playlist 🙈😝
143,Slayyyter,Slayyyter,Celebrity,https://open.spotify.com/track/5TfTuipU7TlZh8bki6ZNsW,https://i.scdn.co/image/ab67616d0000b2736e22dc3ef575f6810b8e2d5f,spotify:track:5TfTuipU7TlZh8bki6ZNsW,2021-12-22T16:11:11.850Z,12/22/2021,"Dec 22, 2021",16:11,spotify:playlist:3u2lnRpZzIhXWwT3uABqbX,https://open.spotify.com/playlist/3u2lnRpZzIhXWwT3uABqbX?sessionId=116c6570464cdfcbe0fa4ee6471b22df&mode=enhanced,running playlist 🙈😝
144,Rina Sawayama,SAWAYAMA (Deluxe Edition),XS - Bree Runway Remix,https://open.spotify.com/track/6s5uwOWkYK20spzICXQPNm,https://i.scdn.co/image/ab67616d0000b273db0a368a7ede184a67a51b95,spotify:track:6s5uwOWkYK20spzICXQPNm,2021-12-22T16:07:49.253Z,12/22/2021,"Dec 22, 2021",16:07,spotify:playlist:3u2lnRpZzIhXWwT3uABqbX,https://open.spotify.com/playlist/3u2lnRpZzIhXWwT3uABqbX?sessionId=116c6570464cdfcbe0fa4ee6471b22df&mode=enhanced,running playlist 🙈😝
145,Charli XCX,Charli,Official,https://open.spotify.com/track/38ybr0LS9XLUcqg8Yo62Wj,https://i.scdn.co/image/ab67616d0000b273cee4acc7bfe23bc75461a66c,spotify:track:38ybr0LS9XLUcqg8Yo62Wj,2021-12-22T16:04:25.519Z,12/22/2021,"Dec 22, 2021",16:04,spotify:playlist:3u2lnRpZzIhXWwT3uABqbX,https://open.spotify.com/playlist/3u2lnRpZzIhXWwT3uABqbX?sessionId=116c6570464cdfcbe0fa4ee6471b22df&mode=enhanced,running playlist 🙈😝
146,Charli XCX,Pop 2,Femmebot (feat. Dorian Electra and Mykki Blanco),https://open.spotify.com/track/1qZuf7zgRHKgfSijGm2CTy,https://i.scdn.co/image/ab67616d0000b273c61a793955ac590e672eafe8,spotify:track:1qZuf7zgRHKgfSijGm2CTy,2021-12-22T16:01:20.527Z,12/22/2021,"Dec 22, 2021",16:01,spotify:playlist:3u2lnRpZzIhXWwT3uABqbX,https://open.spotify.com/playlist/3u2lnRpZzIhXWwT3uABqbX?sessionId=116c6570464cdfcbe0fa4ee6471b22df&mode=enhanced,running playlist 🙈😝
153,Yawning Portal,Heart & Earth,Water Lvl,https://open.spotify.com/track/1V6sCm8BmjAUGwC2n7SFDC,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:1V6sCm8BmjAUGwC2n7SFDC,2021-12-22T17:44:03.054Z,12/22/2021,"Dec 22, 2021",17:44,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS/play_button,Heart & Earth
154,Yawning Portal,Heart & Earth,The Burning Bridge,https://open.spotify.com/track/79reobnIdS763gIC7VJLjr,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:79reobnIdS763gIC7VJLjr,2021-12-22T17:39:06.090Z,12/22/2021,"Dec 22, 2021",17:39,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS/play_button,Heart & Earth
155,Oklou,For the Beasts,Lurk,https://open.spotify.com/track/18uMuvNai5GtXxw4q8qjKR,https://i.scdn.co/image/ab67616d0000b2732aa3263013564c728a98fb1f,spotify:track:18uMuvNai5GtXxw4q8qjKR,2021-12-22T17:58:31.772Z,12/22/2021,"Dec 22, 2021",17:58,spotify:playlist:2qOQWx0wrcVr48eL7Io7uM,https://open.spotify.com/playlist/2qOQWx0wrcVr48eL7Io7uM,🧫🧎🏽‍♀️
156,Yawning Portal,Heart & Earth,Cut to the Feeling,https://open.spotify.com/track/5HCVU3HmfkeLVR1gPhwaWk,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:5HCVU3HmfkeLVR1gPhwaWk,2021-12-22T17:55:42.981Z,12/22/2021,"Dec 22, 2021",17:55,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS/play_button,Heart & Earth
157,Yawning Portal,Heart & Earth,Earthbound II,https://open.spotify.com/track/76pZTg1ONU1hRpvAjbZZGn,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:76pZTg1ONU1hRpvAjbZZGn,2021-12-22T17:51:38.050Z,12/22/2021,"Dec 22, 2021",17:51,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS/play_button,Heart & Earth
158,Yawning Portal,Heart & Earth,Make You Happy Housefire,https://open.spotify.com/track/5ZY8JgOVVhPo66TsKmOEeX,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:5ZY8JgOVVhPo66TsKmOEeX,2021-12-22T17:46:50.106Z,12/22/2021,"Dec 22, 2021",17:46,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS/play_button,Heart & Earth
159,Sega Bodega,SS (2017),Dogtooth,https://open.spotify.com/track/4504Ywlho11BJwfVGYW3yk,https://i.scdn.co/image/ab67616d0000b2739285cc1c432c31aa08204700,spotify:track:4504Ywlho11BJwfVGYW3yk,2021-12-22T18:00:22.744Z,12/22/2021,"Dec 22, 2021",18:00,spotify:playlist:2qOQWx0wrcVr48eL7Io7uM,https://open.spotify.com/playlist/2qOQWx0wrcVr48eL7Io7uM,🧫🧎🏽‍♀️
160,Kanye West,Yeezus,Bound 2,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,spotify:track:3sNVsP50132BTNlImLx70i,2021-12-22T18:58:03.533Z,12/22/2021,"Dec 22, 2021",18:58,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
161,TV Girl,Who Really Cares,Not Allowed,https://open.spotify.com/track/0jA4h2SD50Oak4C3Vn905a,https://i.scdn.co/image/ab67616d0000b27317be70ce1bd38ac1ab54fe08,spotify:track:0jA4h2SD50Oak4C3Vn905a,2021-12-22T18:54:13.834Z,12/22/2021,"Dec 22, 2021",18:54,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
162,Bladee,333,Swan Lake,https://open.spotify.com/track/2y6W3VpdinlDrvJOeFfFQ7,https://i.scdn.co/image/ab67616d0000b273d6fd1b584642c8df660ef50a,spotify:track:2y6W3VpdinlDrvJOeFfFQ7,2021-12-22T18:00:46.599Z,12/22/2021,"Dec 22, 2021",18:00,spotify:playlist:2qOQWx0wrcVr48eL7Io7uM,https://open.spotify.com/playlist/2qOQWx0wrcVr48eL7Io7uM,🧫🧎🏽‍♀️
163,Unknown Mortal Orchestra,Multi-Love,Multi-Love,https://open.spotify.com/track/1XKAeevAbxSSMuTcRT0APS,https://i.scdn.co/image/ab67616d0000b273dad8074eb0c60a82d1d8973c,spotify:track:1XKAeevAbxSSMuTcRT0APS,2021-12-22T19:10:05.540Z,12/22/2021,"Dec 22, 2021",19:10,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
164,Outkast,Stankonia,Ms. Jackson,https://open.spotify.com/track/0I3q5fE6wg7LIfHGngUTnV,https://i.scdn.co/image/ab67616d0000b2732350e31bc346a6c20e9de166,spotify:track:0I3q5fE6wg7LIfHGngUTnV,2021-12-22T19:05:53.953Z,12/22/2021,"Dec 22, 2021",19:05,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
165,Thundercat,Drunk,Walk On By,https://open.spotify.com/track/6fkL9CjWmjeV6vfDxTp9OZ,https://i.scdn.co/image/ab67616d0000b27385c5e6c686ced3e43bae2748,spotify:track:6fkL9CjWmjeV6vfDxTp9OZ,2021-12-22T19:01:23.185Z,12/22/2021,"Dec 22, 2021",19:01,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
196,SZA,Ctrl,Broken Clocks,https://open.spotify.com/track/2fXwCWkh6YG5zU1IyvQrbs,https://i.scdn.co/image/ab67616d0000b2734c79d5ec52a6d0302f3add25,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,2021-12-22T19:26:45.155Z,12/22/2021,"Dec 22, 2021",19:26,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
197,Flume,The Difference,The Difference,https://open.spotify.com/track/4nlvKIIetOWGIMyhjQXgOZ,https://i.scdn.co/image/ab67616d0000b273a8d74e789b99484e0e169001,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,2021-12-22T19:22:53.998Z,12/22/2021,"Dec 22, 2021",19:22,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
198,Childish Gambino,3.15.20,19.10,https://open.spotify.com/track/5X4R93Qcw54yp9Utwy7Mlr,https://i.scdn.co/image/ab67616d0000b2734c8974d1d37295694d7d4e8f,spotify:track:5X4R93Qcw54yp9Utwy7Mlr,2021-12-22T19:20:32.213Z,12/22/2021,"Dec 22, 2021",19:20,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
199,Radiohead,In Rainbows,Weird Fishes/ Arpeggi,https://open.spotify.com/track/4wajJ1o7jWIg62YqpkHC7S,https://i.scdn.co/image/ab67616d0000b273de3c04b5fc750b68899b20a9,spotify:track:4wajJ1o7jWIg62YqpkHC7S,2021-12-22T19:15:24.178Z,12/22/2021,"Dec 22, 2021",19:15,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
200,Noname,Room 25,Self,https://open.spotify.com/track/0nKiPnnqn6bfn8sPOZJGs8,https://i.scdn.co/image/ab67616d0000b273b182a9b2b2904cbbcfe41d4e,spotify:track:0nKiPnnqn6bfn8sPOZJGs8,2021-12-22T22:59:01.139Z,12/22/2021,"Dec 22, 2021",22:59,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
201,Gorillaz,"Song Machine, Season One: Strange Timez (Deluxe)",Momentary Bliss (feat. slowthai and Slaves),https://open.spotify.com/track/5h5FY6vmtDpgXF91BUexO0,https://i.scdn.co/image/ab67616d0000b27305a3c11cb2cb7c60d30316a3,spotify:track:5h5FY6vmtDpgXF91BUexO0,2021-12-22T22:57:25.648Z,12/22/2021,"Dec 22, 2021",22:57,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
202,Noname,Room 25,Ace,https://open.spotify.com/track/06fNR3xo4ksfvM4UTeEoZJ,https://i.scdn.co/image/ab67616d0000b273b182a9b2b2904cbbcfe41d4e,spotify:track:06fNR3xo4ksfvM4UTeEoZJ,2021-12-22T22:53:43.891Z,12/22/2021,"Dec 22, 2021",22:53,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
203,Gorillaz,Plastic Beach,Plastic Beach (feat. Mick Jones and Paul Simonon),https://open.spotify.com/track/2nZ33CKRbgpJQJJQKHuGXb,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,spotify:track:2nZ33CKRbgpJQJJQKHuGXb,2021-12-22T22:50:40.195Z,12/22/2021,"Dec 22, 2021",22:50,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
204,Caroline Polachek,Pang,Hit Me Where It Hurts,https://open.spotify.com/track/2wcrQZ7ZJolYEfIaPP9yL4,https://i.scdn.co/image/ab67616d0000b2737d983e7bf67c2806218c2759,spotify:track:2wcrQZ7ZJolYEfIaPP9yL4,2021-12-22T23:13:37.324Z,12/22/2021,"Dec 22, 2021",23:13,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
205,Kanye West,ye,Wouldn't Leave,https://open.spotify.com/track/1nGoy0cEj0extAwXYNYTWd,https://i.scdn.co/image/ab67616d0000b2730cd942c1a864afa4e92d04f2,spotify:track:1nGoy0cEj0extAwXYNYTWd,2021-12-22T23:10:32.913Z,12/22/2021,"Dec 22, 2021",23:10,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
206,MF DOOM,Operation: Doomsday (Complete),Doomsday,https://open.spotify.com/track/7lT1dCz96jANsLAAADlfIg,https://i.scdn.co/image/ab67616d0000b273f56213eede5f2e6a6065fb6d,spotify:track:7lT1dCz96jANsLAAADlfIg,2021-12-22T23:07:06.797Z,12/22/2021,"Dec 22, 2021",23:07,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
207,KAYTRANADA,BUBBA,10%,https://open.spotify.com/track/41SwdQIX8Hy2u6fuEDgvWr,https://i.scdn.co/image/ab67616d0000b2739b6375bad39943011986c247,spotify:track:41SwdQIX8Hy2u6fuEDgvWr,2021-12-22T23:02:07.948Z,12/22/2021,"Dec 22, 2021",23:02,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
208,The Internet,Hive Mind,Come Over,https://open.spotify.com/track/2hPNuVVSV1tqiD2uPlfehz,https://i.scdn.co/image/ab67616d0000b27360de86e634f2bd4d1364797e,spotify:track:2hPNuVVSV1tqiD2uPlfehz,2021-12-23T13:57:40.194Z,12/23/2021,"Dec 23, 2021",13:57,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
209,Beach Fossils,Somersault,May 1st,https://open.spotify.com/track/36bVcRltxiQSg0ZEHDAZZ1,https://i.scdn.co/image/ab67616d0000b273eb70b4a8562f8a40859621a2,spotify:track:36bVcRltxiQSg0ZEHDAZZ1,2021-12-23T13:52:17.944Z,12/23/2021,"Dec 23, 2021",13:52,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
210,SZA,Ctrl,Broken Clocks,https://open.spotify.com/track/2fXwCWkh6YG5zU1IyvQrbs,https://i.scdn.co/image/ab67616d0000b2734c79d5ec52a6d0302f3add25,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,2021-12-23T14:11:40.650Z,12/23/2021,"Dec 23, 2021",14:11,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
211,"Tyler, The Creator",IGOR,"GONE, GONE / THANK YOU",https://open.spotify.com/track/1hz7SRTGUNAtIQ46qiNv2p,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,2021-12-23T14:07:48.703Z,12/23/2021,"Dec 23, 2021",14:07,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
212,Mac DeMarco,Salad Days,Chamber Of Reflection,https://open.spotify.com/track/7H7NyZ3G075GqPx2evsfeb,https://i.scdn.co/image/ab67616d0000b273ec6e9c13eeed14eedbd5f7c9,spotify:track:7H7NyZ3G075GqPx2evsfeb,2021-12-23T14:01:33.055Z,12/23/2021,"Dec 23, 2021",14:01,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
213,Grizzly Bear,Veckatimest,Two Weeks,https://open.spotify.com/track/0iTpQYzJnYgh7kIxyq8A2O,https://i.scdn.co/image/ab67616d0000b273f5819f138439b3ac881a2a6b,spotify:track:0iTpQYzJnYgh7kIxyq8A2O,2021-12-23T14:26:22.479Z,12/23/2021,"Dec 23, 2021",14:26,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
214,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),Soundtrack 2 My Life,https://open.spotify.com/track/0rFpcfF0YfvFUYsl99Bw9d,https://i.scdn.co/image/ab67616d0000b273a487deeecb334b6619489d74,spotify:track:0rFpcfF0YfvFUYsl99Bw9d,2021-12-23T14:22:18.990Z,12/23/2021,"Dec 23, 2021",14:22,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
215,"Tyler, The Creator",Cherry Bomb,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",https://open.spotify.com/track/46CA1H0T1r7u5lDUtVveAh,https://i.scdn.co/image/ab67616d0000b273e4bf0d3d9e0224a30ca5f665,spotify:track:46CA1H0T1r7u5lDUtVveAh,2021-12-23T14:18:22.944Z,12/23/2021,"Dec 23, 2021",14:18,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
220,Beastie Boys,Hello Nasty (Deluxe Version/Remastered 2009),I Don't Know - Remastered,https://open.spotify.com/track/10FLYqpqDN4uo6eWtD6WEB,https://i.scdn.co/image/ab67616d0000b273ab1d7b56d97842315dd0fdaa,spotify:track:10FLYqpqDN4uo6eWtD6WEB,2021-12-23T14:58:03.271Z,12/23/2021,"Dec 23, 2021",14:58,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
221,Cocteau Twins,Heaven or Las Vegas,Cherry-coloured Funk,https://open.spotify.com/track/37pKTyMwalomKCZjxTc2QZ,https://i.scdn.co/image/ab67616d0000b273dd65e48e39cbd75ee8dd81a3,spotify:track:37pKTyMwalomKCZjxTc2QZ,2021-12-23T14:54:35.827Z,12/23/2021,"Dec 23, 2021",14:54,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
222,The Beatles,Help! (Remastered),Yesterday - Remastered 2009,https://open.spotify.com/track/3BQHpFgAp4l80e1XslIjNI,https://i.scdn.co/image/ab67616d0000b273e3e3b64cea45265469d4cafa,spotify:track:3BQHpFgAp4l80e1XslIjNI,2021-12-23T14:51:22.923Z,12/23/2021,"Dec 23, 2021",14:51,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
223,Steve Lacy,C U Girl,C U Girl,https://open.spotify.com/track/6FBzhcfgGacfXF3AmtfEaX,https://i.scdn.co/image/ab67616d0000b273447d52024a6ac588ad418ae5,spotify:track:6FBzhcfgGacfXF3AmtfEaX,2021-12-23T14:49:16.079Z,12/23/2021,"Dec 23, 2021",14:49,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
224,Toro y Moi,Omaha,Omaha,https://open.spotify.com/track/72wDx33Nc6jl6j1TAbFBMN,https://i.scdn.co/image/ab67616d0000b273c25982801ef1b3b90aa41c1d,spotify:track:72wDx33Nc6jl6j1TAbFBMN,2021-12-23T14:47:06.178Z,12/23/2021,"Dec 23, 2021",14:47,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
216,BROCKHAMPTON,SATURATION III,RENTAL,https://open.spotify.com/track/4O9tOyMOq8Oioun2MsULH5,https://i.scdn.co/image/ab67616d0000b273ef51817e6a6563b6f7ce5872,spotify:track:4O9tOyMOq8Oioun2MsULH5,2021-12-23T14:43:49.047Z,12/23/2021,"Dec 23, 2021",14:43,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
217,Kanye West,Graduation,Good Morning,https://open.spotify.com/track/6NxUUYQd5svWL6SbivGMS0,https://i.scdn.co/image/ab67616d0000b273cf90c3e4c765ce9a9151f529,spotify:track:6NxUUYQd5svWL6SbivGMS0,2021-12-23T14:40:14.478Z,12/23/2021,"Dec 23, 2021",14:40,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
218,Noname,Telefone,"Shadow Man (feat. Phoelix, Smino & Saba)",https://open.spotify.com/track/1h2LHhmyAXi8tPNLi806JA,https://i.scdn.co/image/ab67616d0000b273e9ef4d0bab9c9bf9ef5d3f36,spotify:track:1h2LHhmyAXi8tPNLi806JA,2021-12-23T14:36:59.332Z,12/23/2021,"Dec 23, 2021",14:36,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
219,KIDS SEE GHOSTS,KIDS SEE GHOSTS,Reborn,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT,https://i.scdn.co/image/ab67616d0000b273013c00ee367dd85396f79c82,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,2021-12-23T14:31:47.978Z,12/23/2021,"Dec 23, 2021",14:31,spotify:playlist:5gKyYUF05HPOxDJ1bxhjPO,https://open.spotify.com/playlist/5gKyYUF05HPOxDJ1bxhjPO,to share🍲🧆🍱
225,Wayne Hill,Top Dog (A Retrospective Of Classic TV & Radio Themes 1960-1982),Left Bank Two (Vision On Gallery Theme),https://open.spotify.com/track/0JLLaxbMCnPqw9PBs5qkIG,https://i.scdn.co/image/ab67616d0000b2732d6b1d95e67f3aa3c7bfcdd0,spotify:track:0JLLaxbMCnPqw9PBs5qkIG,2021-12-23T15:13:26.038Z,12/23/2021,"Dec 23, 2021",15:13,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
226,Sébastien Tellier,Politics,La ritournelle,https://open.spotify.com/track/0qG1teoBvooRo7Z5Z8edCk,https://i.scdn.co/image/ab67616d0000b273f4497b79f6cc676a29b77117,spotify:track:0qG1teoBvooRo7Z5Z8edCk,2021-12-23T15:10:55.850Z,12/23/2021,"Dec 23, 2021",15:10,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
227,Congo Natty,This Is Jungle,Emperor Selassie I,https://open.spotify.com/track/1MnrT7IEP2fn6ewiJbJoiF,https://i.scdn.co/image/ab67616d0000b273ce5b25961ba7760acae2520a,spotify:track:1MnrT7IEP2fn6ewiJbJoiF,2021-12-23T15:03:20.928Z,12/23/2021,"Dec 23, 2021",15:03,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
